student_id,gender,age,parent_education,family_income,attendance_pct,internal_marks,assignments_submitted_pct,previous_grade,extracurricular,final_result
S01473,Female,18,Postgraduate,32073,94.6,61.5,85.5,A,None,Pass
S01474,Female,19,Primary,31983,68.7,79.1,89.5,B,Low,Pass
S01475,Male,22,Postgraduate,13822,82.1,75.3,59.0,F,Low,Pass
S01476,Female,22,Secondary,12191,100.0,53.1,80.7,B,High,Pass
S01477,Male,19,Postgraduate,9516,92.1,84.5,90.6,C,Low,Pass
S01478,Female,16,Secondary,2000,68.9,58.7,60.5,A,Low,Fail
S01479,Male,21,Graduate,36368,82.8,56.8,69.9,B,Low,Fail
S01480,Male,19,Secondary,33009,67.2,61.4,60.6,D,Low,Fail
S01481,Male,20,Graduate,3419,97.5,94.7,91.2,A,Low,Pass
S01482,Female,20,None,48902,86.4,56.9,86.5,C,None,Fail
S01483,Male,22,Secondary,36612,80.4,58.6,75.0,C,None,Fail
S01484,Female,16,Secondary,5723,73.3,66.4,64.9,C,Low,Fail
S01485,Male,17,Secondary,37970,87.9,57.6,97.8,B,Low,Pass
S01486,Female,17,Secondary,36280,85.2,65.0,73.5,D,Low,Pass
S01487,Male,17,Primary,2000,85.9,86.0,63.5,C,None,Pass
S01488,Female,22,Secondary,36417,91.7,42.0,79.6,C,Medium,Fail
S01489,Female,20,Secondary,44159,63.1,49.3,46.0,F,None,Fail
S01490,Male,18,Secondary,18741,84.2,48.5,73.9,B,Medium,Pass
S01491,Male,20,Primary,11426,73.2,58.6,59.7,B,High,Pass
S01492,Male,19,Secondary,26293,78.2,70.3,89.8,B,Low,Pass
S01493,Female,19,Secondary,3697,90.4,37.9,100.0,A,Low,Fail
S01494,Male,20,Graduate,19499,81.5,82.9,80.9,D,Low,Pass
S01495,Male,22,Secondary,27755,100.0,53.1,95.5,C,Medium,Fail
S01496,Male,22,Secondary,39606,93.6,62.8,70.4,A,Low,Pass
S01497,Male,21,Graduate,19429,66.9,48.2,56.1,D,Low,Pass
S01498,Female,17,Graduate,22812,75.3,70.4,87.0,D,Medium,Pass
S01499,Female,21,Postgraduate,23230,77.8,75.2,78.5,D,High,Pass
S01500,Male,22,Primary,19599,89.3,74.8,86.9,B,Low,Pass
S01501,Female,21,Secondary,41475,80.2,81.0,70.6,F,Low,Fail
S01502,Female,17,Secondary,32533,68.8,63.3,65.4,B,None,Fail
S01503,Male,16,Primary,24131,68.4,77.2,81.6,F,Medium,Fail
S01504,Female,17,Graduate,24920,89.1,60.9,55.7,D,Low,Pass
S01505,Female,16,Primary,12934,98.6,71.3,100.0,D,Medium,Pass
S01506,Male,19,Graduate,5785,75.0,79.5,63.8,C,Low,Pass
S01507,Female,19,Secondary,51727,88.0,57.6,77.9,C,Low,Fail
S01508,Male,18,Secondary,54071,75.6,44.6,68.0,D,High,Fail
S01509,Male,21,Graduate,37220,81.9,70.7,81.8,C,Low,Pass
S01510,Male,18,Primary,46795,76.5,95.3,80.4,B,None,Pass
S01511,Female,18,Secondary,24517,87.6,58.4,84.4,C,Medium,Fail
S01512,Other,21,Graduate,14211,79.4,62.1,73.8,D,Medium,Fail
S01513,Male,17,Postgraduate,42401,98.6,61.2,94.5,F,Low,Fail
S01514,Female,20,Secondary,18857,75.5,80.3,73.3,B,None,Pass
S01515,Male,20,Secondary,17163,71.1,81.5,93.1,B,Medium,Pass
S01516,Male,22,Primary,30542,83.1,44.0,64.7,C,None,Fail
S01517,Male,18,Secondary,26479,89.2,79.9,78.2,B,None,Pass
S01518,Female,19,Graduate,62548,85.2,55.6,72.6,C,Low,Pass
S01519,Female,20,Secondary,2000,99.7,87.9,87.0,B,Low,Pass
S01520,Male,18,Graduate,40501,70.6,86.2,81.1,C,Low,Pass
S01521,Female,18,Graduate,8135,69.6,74.1,66.4,C,Medium,Pass
S01522,Male,18,Graduate,57066,94.5,74.0,95.6,C,Low,Pass
S01523,Female,17,Graduate,9776,79.0,75.9,78.3,B,Low,Pass
S01524,Female,18,Graduate,42032,74.5,64.6,66.4,C,Low,Fail
S01525,Female,21,Secondary,57873,85.8,61.5,79.7,C,None,Fail
S01526,Female,18,Postgraduate,28645,86.6,59.5,74.3,A,Medium,Fail
S01527,Male,16,Secondary,2000,93.2,69.1,93.0,B,None,Pass
S01528,Female,19,Secondary,24657,88.3,54.3,89.9,A,Low,Pass
S01529,Female,18,Postgraduate,30533,85.1,71.8,72.4,B,Medium,Pass
S01530,Male,19,Secondary,39089,81.9,47.2,72.2,A,Low,Pass
S01531,Other,20,Primary,18120,76.0,100.0,50.2,F,None,Fail
S01532,Female,18,Secondary,30688,100.0,54.1,79.8,C,Low,Pass
S01533,Female,21,Primary,17204,54.2,71.7,48.8,A,High,Pass
S01534,Female,20,Secondary,36215,81.0,31.8,81.7,B,Low,Pass
S01535,Male,17,Graduate,30014,99.6,76.4,93.5,C,Medium,Pass
S01536,Female,21,Secondary,13723,83.4,60.8,83.7,A,Low,Fail
S01537,Male,20,Graduate,15715,92.9,85.4,72.6,C,Medium,Pass
S01538,Male,19,Primary,41170,80.0,52.9,70.5,A,Low,Pass
S01539,Male,18,Graduate,12770,93.1,65.8,89.4,D,None,Fail
S01540,Male,18,Graduate,36550,100.0,78.6,100.0,C,None,Pass
S01541,Male,18,Primary,21365,74.1,84.5,41.4,B,Medium,Pass
S01542,Male,17,Secondary,14859,89.6,42.7,84.9,A,Low,Fail
S01543,Male,16,Primary,2000,72.1,59.4,58.9,D,Low,Fail
S01544,Female,21,Primary,26485,89.0,66.9,93.1,A,Low,Pass
S01545,Male,22,Secondary,27006,95.6,77.1,90.2,D,None,Pass
S01546,Female,18,Secondary,32155,84.0,100.0,92.6,F,High,Pass
S01547,Male,16,Secondary,20389,73.5,82.8,85.7,B,Low,Pass
S01548,Male,22,Secondary,31829,62.5,66.4,71.9,B,Low,Pass
S01549,Male,17,Postgraduate,22703,89.2,77.9,100.0,D,Low,Pass
S01550,Female,17,Secondary,60976,90.3,50.1,78.7,D,Medium,Pass
S01551,Other,21,Graduate,26364,72.4,81.5,61.0,A,Low,Pass
S01552,Male,21,Primary,4954,64.9,73.3,73.2,C,Low,Pass
S01553,Male,18,Graduate,20978,83.7,63.1,61.3,B,Low,Pass
S01554,Male,17,Secondary,30375,63.7,37.2,68.5,B,Low,Pass
S01555,Other,22,Graduate,15185,80.4,86.6,55.1,A,Low,Pass
S01556,Male,19,Primary,21217,100.0,61.8,85.1,C,Medium,Pass
S01557,Male,22,Graduate,59926,80.4,85.6,78.8,B,None,Pass
S01558,Female,20,None,34148,78.6,65.5,86.6,C,None,Pass
S01559,Male,18,Graduate,30863,96.0,72.3,100.0,C,Low,Pass
S01560,Male,19,Secondary,34721,99.1,93.3,79.4,B,None,Pass
S01561,Female,18,Postgraduate,18362,87.3,76.1,52.9,D,Medium,Pass
S01562,Female,17,Secondary,16210,90.1,74.8,98.6,C,Low,Pass
S01563,Male,21,Secondary,50449,55.7,72.2,35.2,D,Low,Fail
S01564,Female,21,Graduate,23784,64.3,67.8,62.5,B,Low,Pass
S01565,Male,17,Secondary,35291,87.1,72.5,75.8,C,Medium,Pass
S01566,Male,19,Primary,36205,66.8,100.0,62.1,D,Low,Pass
S01567,Female,18,Primary,15831,87.4,85.5,73.9,C,None,Pass
S01568,Other,22,Secondary,14065,85.1,86.0,81.7,B,Low,Pass
S01569,Female,17,Secondary,34889,75.8,62.0,60.0,F,Low,Fail
S01570,Female,17,Secondary,64379,83.3,84.4,59.5,D,High,Pass
S01571,Male,20,Secondary,28044,76.7,50.3,59.6,A,Low,Fail
S01572,Female,16,Graduate,29693,87.4,69.1,88.2,F,Medium,Pass
S01573,Female,20,Graduate,26737,100.0,53.6,100.0,C,Low,Pass
S01574,Male,20,Graduate,29573,86.3,58.3,79.7,A,Medium,Pass
S01575,Female,22,None,42764,82.6,55.1,82.4,C,Low,Pass
S01576,Female,17,None,14416,77.9,57.1,77.7,D,Low,Fail
S01577,Male,17,Graduate,25446,85.7,63.4,59.7,B,Low,Pass
S01578,Male,16,Secondary,13778,86.0,72.1,61.3,D,Low,Fail
S01579,Female,16,Secondary,13836,76.7,85.6,72.0,D,Low,Fail
S01580,Male,17,Graduate,41656,79.1,75.4,86.3,B,Low,Pass
S01581,Female,22,Postgraduate,18678,92.1,67.3,72.8,B,Low,Fail
S01582,Male,22,Primary,29204,92.7,65.3,80.8,A,None,Fail
S01583,Female,18,Graduate,10413,89.7,83.6,95.9,C,High,Pass
S01584,Male,19,Primary,10167,75.3,79.7,59.9,C,Low,Pass
S01585,Male,17,Graduate,51397,86.2,68.5,76.9,C,None,Pass
S01586,Female,21,Primary,30375,78.8,68.5,65.8,F,High,Fail
S01587,Male,22,Graduate,24921,76.7,80.8,92.0,C,Low,Pass
S01588,Female,19,Secondary,22259,100.0,78.9,87.4,C,High,Pass
S01589,Female,20,Secondary,5235,73.8,60.4,73.3,B,Low,Pass
S01590,Female,17,Secondary,33750,81.7,100.0,58.6,A,Low,Pass
S01591,Female,22,Secondary,29610,70.8,100.0,77.5,B,None,Pass
S01592,Female,17,Secondary,27458,88.3,51.3,86.4,B,High,Pass
S01593,Male,22,Graduate,10044,74.4,63.8,69.1,D,Low,Fail
S01594,Female,20,Primary,43586,81.7,78.1,70.5,D,None,Pass
S01595,Female,21,Postgraduate,29370,100.0,47.6,96.5,D,None,Fail
S01596,Female,21,Secondary,38677,71.7,57.7,100.0,C,Low,Pass
S01597,Other,22,Primary,35457,68.9,68.9,79.7,C,High,Fail
S01598,Female,17,Primary,32648,87.6,81.1,76.7,C,Low,Pass
S01599,Male,17,Primary,27231,88.8,74.9,91.3,B,Low,Fail
S01600,Male,18,Postgraduate,36498,80.8,70.6,76.7,B,Low,Pass
S01601,Female,20,Graduate,15626,82.8,82.4,88.9,F,Medium,Pass
S01602,Female,18,Secondary,37171,64.6,50.7,69.8,B,Low,Pass
S01603,Male,20,Secondary,35199,94.6,47.6,74.9,C,Medium,Pass
S01604,Male,22,Secondary,51720,90.7,74.6,96.1,C,High,Pass
S01605,Female,19,Graduate,11710,92.8,54.9,83.4,C,Low,Fail
S01606,Female,22,Secondary,20303,82.9,53.0,84.7,A,Low,Pass
S01607,Other,21,Graduate,25169,85.3,62.2,60.7,B,None,Pass
S01608,Male,20,Graduate,46980,94.3,64.4,61.7,B,Low,Pass
S01609,Male,19,Secondary,33993,76.4,55.9,46.4,A,Low,Pass
S01610,Female,17,Graduate,21673,87.9,72.6,68.2,C,High,Pass
S01611,Female,16,Graduate,32723,91.8,75.2,74.7,A,Low,Pass
S01612,Male,19,Secondary,13088,76.3,54.2,63.9,D,None,Fail
S01613,Male,21,Graduate,11639,85.6,97.3,96.7,D,Medium,Pass
S01614,Female,22,Primary,31448,97.0,40.1,94.1,B,Low,Pass
S01615,Female,21,None,34080,85.3,43.0,100.0,B,Low,Fail
S01616,Male,17,Graduate,37282,92.9,91.2,80.4,B,Medium,Pass
S01617,Male,16,Secondary,42109,87.9,38.1,97.5,A,Low,Pass
S01618,Other,16,Secondary,2300,72.0,84.3,61.3,B,Low,Pass
S01619,Male,21,Secondary,4422,91.1,43.8,84.2,C,Low,Pass
S01620,Female,21,Graduate,48379,63.1,76.9,51.9,A,Low,Pass
S01621,Female,19,Graduate,47709,65.6,100.0,74.7,A,Low,Pass
S01622,Male,18,Graduate,25065,80.0,73.4,91.5,B,Medium,Pass
S01623,Female,19,Secondary,11203,92.1,78.4,77.0,B,Low,Pass
S01624,Female,20,Graduate,14963,93.0,99.5,79.8,C,Low,Pass
S01625,Male,21,Primary,2000,98.1,36.8,64.5,D,Medium,Fail
S01626,Female,20,Secondary,25372,84.8,73.2,72.9,F,Medium,Fail
S01627,Female,17,Secondary,41703,80.5,44.1,90.2,A,None,Pass
S01628,Male,22,Graduate,25081,69.7,88.1,56.7,C,Low,Fail
S01629,Male,16,Secondary,24912,79.3,64.3,60.1,A,Low,Pass
S01630,Male,19,Graduate,36310,92.2,51.8,99.2,C,None,Pass
S01631,Male,20,Secondary,40648,63.9,60.2,46.7,C,High,Fail
S01632,Female,17,Primary,21956,79.5,58.7,75.5,A,Low,Pass
S01633,Female,21,Postgraduate,55674,83.4,68.8,94.2,C,Low,Fail
S01634,Female,22,Secondary,29505,84.5,67.2,65.0,A,Low,Pass
S01635,Other,20,Primary,9407,76.7,73.7,55.7,A,Low,Pass
S01636,Male,21,Secondary,20389,78.5,65.9,85.7,A,Low,Pass
S01637,Female,20,Primary,38595,82.1,53.0,82.6,D,Low,Fail
S01638,Female,16,Primary,13725,77.9,70.4,88.3,C,Low,Fail
S01639,Female,17,Postgraduate,27753,77.9,70.9,97.0,C,None,Fail
S01640,Male,20,Primary,54649,85.3,76.2,81.1,C,Low,Pass
S01641,Male,17,Graduate,16247,90.5,70.7,86.3,D,Low,Fail
S01642,Female,19,Graduate,22769,89.8,92.8,86.0,C,High,Pass
S01643,Female,16,Primary,15740,69.0,86.8,51.0,C,Low,Pass
S01644,Male,18,Secondary,32026,76.5,66.7,76.0,C,Low,Pass
S01645,Female,22,None,33837,90.0,67.1,78.3,A,None,Pass
S01646,Male,17,Primary,25133,97.6,52.8,89.3,D,Low,Pass
S01647,Female,22,Secondary,4910,93.3,55.4,96.6,B,Medium,Pass
S01648,Male,20,Graduate,14611,96.1,57.5,95.3,C,None,Pass
S01649,Male,22,Postgraduate,52823,96.2,90.6,81.9,C,None,Pass
S01650,Female,21,Secondary,26385,81.0,21.3,58.7,C,Low,Fail
S01651,Female,22,Secondary,2000,95.2,48.5,90.6,C,None,Pass
S01652,Female,18,Secondary,2000,88.1,51.5,98.7,F,Low,Pass
S01653,Female,17,Secondary,28253,85.3,62.5,71.8,A,None,Fail
S01654,Male,16,Postgraduate,12001,88.5,100.0,91.8,C,Low,Pass
S01655,Female,22,Graduate,20626,94.2,85.2,92.2,B,Low,Pass
S01656,Female,20,Graduate,28446,75.4,76.8,79.8,D,Low,Pass
S01657,Female,22,Graduate,27019,88.9,52.1,82.5,C,None,Pass
S01658,Other,18,Postgraduate,31404,78.5,71.7,86.7,B,Low,Pass
S01659,Male,18,Secondary,20405,99.0,59.4,83.6,C,Medium,Pass
S01660,Male,19,Secondary,6836,88.7,96.8,80.5,C,Low,Pass
S01661,Male,19,Secondary,18738,94.9,56.1,85.4,B,Medium,Pass
S01662,Female,21,Secondary,2000,80.7,86.2,58.4,A,Medium,Pass
S01663,Female,19,Secondary,17172,75.9,83.4,66.3,D,Medium,Pass
S01664,Male,20,Secondary,15842,92.7,37.9,98.6,C,Low,Fail
S01665,Other,18,Secondary,15941,81.7,45.2,84.7,B,Medium,Pass
S01666,Male,21,Primary,19225,76.2,76.7,73.2,B,Low,Pass
S01667,Female,22,Secondary,24213,90.8,75.0,74.5,B,Low,Fail
S01668,Male,21,Secondary,10747,87.7,98.9,76.6,D,Low,Fail
S01669,Male,19,Secondary,30171,78.8,56.2,67.6,B,Low,Pass
S01670,Male,20,Secondary,2631,81.0,63.5,68.5,D,Medium,Fail
S01671,Male,17,Postgraduate,26986,79.6,83.5,78.2,C,Low,Pass
S01672,Female,20,Primary,25121,80.8,53.6,95.4,C,High,Pass
S01673,Male,20,Primary,35174,83.4,93.2,90.7,C,Low,Pass
S01674,Female,17,Secondary,33154,100.0,53.2,84.6,C,Low,Pass
S01675,Female,22,Postgraduate,34296,82.5,59.5,90.7,A,Low,Pass
S01676,Female,17,Primary,14729,83.1,65.7,91.1,B,None,Pass
S01677,Female,18,Primary,9430,63.4,62.5,62.8,B,None,Pass
S01678,Female,17,Graduate,33653,81.5,99.1,85.4,B,Medium,Pass
S01679,Male,22,Secondary,28314,82.5,73.0,49.7,A,None,Pass
S01680,Female,19,Postgraduate,29885,93.5,90.9,70.4,C,Low,Pass
S01681,Male,16,Postgraduate,43455,89.0,83.3,100.0,D,Low,Fail
S01682,Male,18,Postgraduate,2000,75.8,91.3,73.1,D,Low,Pass
S01683,Male,18,None,31849,72.0,53.6,41.6,B,Low,Fail
S01684,Male,17,Primary,12520,85.9,62.8,100.0,C,Medium,Pass
S01685,Male,22,Secondary,46336,75.8,78.0,83.6,F,Low,Pass
S01686,Female,19,Graduate,14521,60.7,79.8,60.2,B,Low,Fail
S01687,Female,21,Secondary,26312,100.0,58.6,95.4,B,Low,Fail
S01688,Male,18,Primary,2000,78.2,75.3,77.3,C,Medium,Fail
S01689,Female,19,Graduate,15979,69.6,63.1,65.7,C,Medium,Pass
S01690,Female,16,Graduate,31094,83.7,66.3,71.3,F,Medium,Fail
S01691,Female,21,Graduate,14376,89.0,81.2,87.9,C,Low,Pass
S01692,Male,16,Primary,39788,89.0,56.4,98.0,D,High,Fail
S01693,Male,18,Graduate,2000,99.2,72.4,89.5,B,Low,Pass
S01694,Female,19,Secondary,21255,91.8,56.5,100.0,D,High,Pass
S01695,Female,19,Secondary,17017,85.4,49.0,83.2,A,Low,Fail
S01696,Male,16,Secondary,25331,72.6,40.3,69.2,A,Low,Fail
S01697,Female,16,Primary,52388,90.8,72.1,55.4,B,Low,Fail
S01698,Female,16,Secondary,27024,58.8,85.0,45.3,D,Medium,Pass
S01699,Female,17,Secondary,60684,84.3,92.2,83.4,B,None,Pass
S01700,Male,20,Secondary,17485,75.8,90.6,64.3,A,Low,Pass
S01701,Female,20,Graduate,26315,82.7,75.1,78.9,F,Low,Pass
S01702,Male,16,Postgraduate,13159,70.6,51.0,80.0,D,None,Pass
S01703,Male,22,Secondary,5175,85.6,38.2,100.0,A,Low,Pass
S01704,Female,22,Secondary,47593,88.4,76.5,97.3,C,Medium,Pass
S01705,Other,20,Secondary,32511,80.2,47.7,69.0,B,Low,Fail
S01706,Female,17,Secondary,8388,97.0,56.8,93.7,A,Medium,Pass
S01707,Female,16,Primary,5218,75.5,48.9,87.6,A,Low,Pass
S01708,Female,19,Graduate,14794,81.9,55.2,89.7,B,None,Pass
S01709,Female,16,Primary,33710,87.5,57.5,80.2,B,Low,Fail
S01710,Female,18,Secondary,18395,76.9,53.6,84.4,C,Low,Pass
S01711,Female,21,Secondary,9429,86.7,60.4,77.8,C,Medium,Pass
S01712,Male,18,Primary,19601,78.8,59.1,71.1,C,Medium,Fail
S01713,Male,22,Secondary,8787,86.6,67.1,55.8,F,None,Fail
S01714,Male,18,Secondary,27070,98.6,46.2,85.0,A,Low,Fail
S01715,Female,19,Secondary,39392,81.3,42.9,74.4,F,Medium,Pass
S01716,Other,19,Secondary,16073,96.0,52.6,82.3,B,Medium,Fail
S01717,Male,17,Primary,41192,86.9,30.8,82.1,C,Low,Fail
S01718,Female,22,Secondary,29512,80.3,78.7,82.5,B,High,Pass
S01719,Male,20,Graduate,33085,81.8,72.6,69.7,A,Low,Pass
S01720,Male,20,Graduate,38133,84.9,63.1,81.2,A,Medium,Pass
S01721,Male,22,Graduate,38555,99.0,96.2,100.0,C,None,Pass
S01722,Other,17,Secondary,13970,94.1,35.3,89.0,F,Low,Fail
S01723,Male,21,Graduate,2650,72.4,74.9,83.7,F,Low,Pass
S01724,Male,18,Secondary,14458,82.8,69.1,90.7,A,Medium,Pass
S01725,Female,16,Secondary,32922,93.4,66.2,94.4,A,Low,Pass
S01726,Male,22,Postgraduate,11881,83.6,56.6,93.5,D,None,Fail
S01727,Female,22,None,44818,63.9,87.4,55.8,C,None,Fail
S01728,Male,16,Secondary,25191,94.4,75.0,85.7,A,None,Pass
S01729,Female,21,Primary,26363,82.0,62.9,81.5,C,Medium,Pass
S01730,Other,18,Secondary,29342,98.1,60.9,83.1,B,Low,Fail
S01731,Male,19,Postgraduate,49889,100.0,80.0,77.4,C,Low,Fail
S01732,Female,20,Graduate,14225,81.2,75.0,67.5,F,Low,Pass
S01733,Male,17,Graduate,9433,99.8,60.7,100.0,C,Medium,Pass
S01734,Female,20,Graduate,25014,69.0,69.2,81.1,D,Low,Fail
S01735,Male,19,Secondary,34980,89.6,99.8,72.9,D,Medium,Pass
S01736,Female,16,Secondary,20487,86.1,61.4,63.2,B,Medium,Pass
S01737,Male,18,Secondary,38089,92.2,65.0,93.8,C,Low,Fail
S01738,Male,21,None,20863,76.8,77.3,60.9,A,Low,Fail
S01739,Female,21,Secondary,31789,86.9,74.3,96.4,A,Low,Pass
S01740,Female,20,Secondary,38625,82.7,81.6,78.6,C,Low,Pass
S01741,Male,16,Graduate,8422,83.8,53.0,64.8,D,None,Fail
S01742,Female,17,Secondary,2046,72.5,64.2,59.0,F,Low,Fail
S01743,Female,22,Postgraduate,8938,94.7,78.4,65.8,A,Low,Pass
S01744,Female,16,None,46955,62.5,88.4,62.7,C,Low,Pass
S01745,Male,20,Secondary,21699,92.4,72.7,71.4,C,Low,Pass
S01746,Other,18,Graduate,18147,88.9,58.3,80.7,D,Low,Fail
S01747,Male,18,Secondary,19882,100.0,70.6,99.4,D,Medium,Pass
S01748,Male,19,Postgraduate,23761,82.1,79.5,70.4,D,Low,Fail
S01749,Female,18,Graduate,41082,88.9,78.2,100.0,F,None,Fail
S01750,Male,17,None,2000,90.0,47.1,88.1,D,Medium,Fail
S01751,Male,18,Graduate,25464,69.9,85.3,72.5,B,Medium,Pass
S01752,Male,20,Graduate,39085,76.2,76.3,77.9,B,None,Pass
S01753,Male,16,Secondary,18264,94.1,63.1,89.7,B,Low,Pass
S01754,Other,21,Graduate,31293,83.7,64.0,67.2,B,Medium,Pass
S01755,Female,20,Graduate,25288,69.8,80.0,67.0,C,Medium,Pass
S01756,Male,22,Graduate,49308,83.0,71.9,80.7,B,Low,Pass
S01757,Male,17,Primary,2000,84.7,70.4,73.8,B,Low,Pass
S01758,Female,21,Secondary,8043,76.0,56.3,58.0,D,Medium,Fail
S01759,Female,20,Graduate,34497,78.4,77.6,79.1,C,None,Pass
S01760,Female,17,Secondary,33177,91.3,56.3,81.0,B,Medium,Pass
S01761,Female,21,Primary,50882,87.3,65.2,87.3,D,Low,Fail
S01762,Male,17,Graduate,13254,98.9,100.0,88.9,D,Medium,Pass
S01763,Male,21,Primary,20145,77.7,78.8,71.2,C,Low,Fail
S01764,Female,22,Primary,2000,82.0,80.4,88.5,B,Low,Pass
S01765,Female,22,Primary,36838,72.6,70.3,86.0,F,None,Pass
S01766,Female,22,Primary,2000,70.8,56.9,71.3,F,Low,Fail
S01767,Male,19,Secondary,34774,67.7,60.2,63.5,B,Low,Pass
S01768,Male,21,Primary,17475,77.6,43.0,86.2,D,Medium,Fail
S01769,Female,16,Secondary,14966,83.6,65.6,91.7,C,Low,Fail
S01770,Male,19,Primary,2000,76.5,77.4,71.3,C,None,Pass
S01771,Female,19,Graduate,18653,69.5,55.3,69.8,D,Low,Fail
S01772,Female,17,Graduate,28092,85.0,58.8,79.1,C,None,Pass
S01773,Male,17,Graduate,28911,82.0,68.5,77.2,C,Low,Pass
S01774,Female,22,Graduate,53574,79.4,67.2,64.3,F,Low,Fail
S01775,Male,19,Graduate,17818,78.8,49.7,71.8,C,Low,Fail
S01776,Male,22,Graduate,40825,81.7,55.6,81.0,C,None,Pass
S01777,Male,20,None,22053,87.3,68.5,74.9,B,Low,Pass
S01778,Female,19,Secondary,22938,86.2,87.4,67.2,C,Medium,Pass
S01779,Male,22,Secondary,42802,85.9,54.8,63.7,D,Low,Fail
S01780,Male,16,Graduate,8405,73.0,76.6,54.7,C,Low,Fail
S01781,Male,18,Secondary,10151,82.9,75.3,79.5,B,Low,Pass
S01782,Female,18,Secondary,31526,86.6,89.2,77.7,C,Low,Pass
S01783,Female,20,Postgraduate,9939,79.7,95.5,100.0,A,Low,Pass
S01784,Male,21,None,11801,89.3,66.2,77.9,D,Low,Pass
S01785,Male,21,Graduate,23180,94.3,55.6,86.6,B,Low,Pass
S01786,Male,16,Secondary,32525,83.8,90.5,73.1,C,None,Fail
S01787,Male,21,Postgraduate,12893,87.8,72.3,85.3,D,None,Fail
S01788,Male,17,Secondary,10074,74.1,70.0,70.6,B,Low,Fail
S01789,Male,16,Secondary,2000,81.6,61.6,75.8,F,Low,Fail
S01790,Male,18,Secondary,16673,63.4,52.8,51.6,C,Medium,Pass
S01791,Male,17,Graduate,32531,92.8,59.0,60.3,B,Medium,Fail
S01792,Male,19,Secondary,3107,92.7,79.6,100.0,C,None,Pass
S01793,Male,22,Secondary,48225,92.7,82.6,75.0,C,Low,Fail
S01794,Male,18,Primary,19739,75.1,55.1,95.3,C,None,Fail
S01795,Female,19,Graduate,32042,86.4,54.1,92.0,D,Medium,Pass
S01796,Female,20,Graduate,44047,86.7,77.2,78.4,F,High,Pass
S01797,Female,22,Graduate,44521,58.3,94.9,58.6,D,Low,Fail
S01798,Male,18,Secondary,5986,86.6,87.6,76.7,F,High,Pass
S01799,Other,21,Primary,17826,98.5,67.2,100.0,B,Low,Pass
S01800,Male,20,Secondary,25173,72.4,45.3,67.1,D,Low,Fail
S01801,Male,21,None,41461,76.2,77.4,79.2,B,Low,Pass
S01802,Female,21,Postgraduate,26888,90.1,64.0,100.0,B,Low,Pass
S01803,Male,16,Secondary,26813,81.3,73.2,98.9,C,Low,Fail
S01804,Male,16,None,36420,92.3,64.5,100.0,F,None,Pass
S01805,Male,21,Postgraduate,16281,85.8,46.2,59.8,F,Low,Fail
S01806,Female,16,Secondary,15093,92.2,64.6,88.2,B,Low,Pass
S01807,Male,16,Secondary,39045,80.3,76.9,86.6,F,Low,Fail
S01808,Female,22,Postgraduate,24455,82.1,76.0,93.9,A,Medium,Pass
S01809,Male,21,Postgraduate,19899,84.3,70.4,75.6,A,Low,Pass
S01810,Female,19,Postgraduate,58851,86.6,61.7,100.0,D,Low,Fail
S01811,Female,22,Secondary,26890,72.6,51.1,59.2,C,High,Fail
S01812,Male,22,Graduate,32213,92.0,65.4,95.2,A,None,Pass
S01813,Female,17,Primary,2000,74.1,56.6,76.6,B,None,Pass
S01814,Male,19,Secondary,35159,77.2,70.6,66.9,C,Medium,Pass
S01815,Female,19,Postgraduate,9420,96.7,82.4,86.8,F,Medium,Pass
S01816,Female,16,Secondary,35112,92.2,46.2,69.6,D,Low,Fail
S01817,Female,16,Secondary,27188,83.8,81.6,79.7,B,None,Pass
S01818,Male,18,Secondary,2000,79.0,72.8,76.7,C,Medium,Pass
S01819,Female,17,Graduate,17232,92.8,35.5,64.8,F,High,Fail
S01820,Male,19,Graduate,18423,84.5,79.5,83.6,C,Low,Pass
S01821,Male,21,Primary,34829,74.0,64.7,80.7,B,Medium,Pass
S01822,Male,17,Secondary,22174,83.8,61.0,70.9,D,Medium,Fail
S01823,Female,16,Graduate,20069,90.9,88.2,67.7,F,Low,Pass
S01824,Male,20,Primary,35800,75.9,52.6,66.7,C,High,Pass
S01825,Male,19,Secondary,30677,76.2,60.5,87.3,C,High,Fail
S01826,Male,20,Graduate,22634,93.1,55.0,93.7,C,Low,Pass
S01827,Male,16,Secondary,45113,75.7,54.0,66.4,B,Low,Pass
S01828,Male,16,Graduate,35024,73.7,74.7,76.7,C,Low,Fail
S01829,Female,20,Secondary,36476,92.3,85.2,98.2,A,None,Pass
S01830,Male,17,Postgraduate,11194,86.7,76.7,66.8,C,Medium,Pass
S01831,Female,21,Graduate,30987,94.4,68.9,82.5,C,High,Fail
S01832,Male,16,Primary,20275,76.5,75.8,67.7,B,Medium,Pass
S01833,Female,20,Secondary,10376,95.2,81.9,100.0,B,Low,Pass
S01834,Male,17,Graduate,49866,84.3,57.0,79.7,D,Medium,Fail
S01835,Female,21,Graduate,31531,82.3,91.9,100.0,B,Medium,Pass
S01836,Male,22,Graduate,52569,89.2,66.3,94.2,C,Low,Pass
S01837,Male,17,Postgraduate,9086,74.1,82.6,68.6,C,Low,Pass
S01838,Male,21,Secondary,17414,90.0,51.9,78.0,C,Low,Fail
S01839,Male,16,Postgraduate,2000,71.7,49.6,50.2,B,High,Fail
S01840,Male,21,Graduate,2000,100.0,74.0,96.3,A,Medium,Pass
